genre,pays,revenu_annuel,type_abonnement,duree_abonnement_mois,nb_connexions_mensuelles,churn,jour_semaine,mois,age_groupe
Femme,France,57013.18481830743,Premium,7.0,27,0,5,7,60+
Femme,France,77859.75245391762,Premium,3.6,38,1,6,6,50-60
Non précisé,Canada,42875.55613644425,Standard,6.6,21,0,2,6,50-60
Homme,Algérie,46504.45122815532,Premium,20.2,21,0,5,6,40-50
Homme,France,39988.84817258596,Familial,14.1,21,1,4,6,60+
Femme,Canada,23915.01377602044,Standard,11.1,37,0,4,4,20-30
Homme,France,53765.72691337334,Premium,8.5,36,0,4,1,40-50
Homme,France,29077.247678263942,Standard,2.7,23,1,1,6,60+
Femme,Canada,45522.80279224471,Standard,27.8,26,1,4,1,40-50
Homme,France,32033.538968163833,Premium,14.36419689119171,23,1,2,4,50-60
Femme,Algérie,60612.34949240583,Premium,3.6,24,0,6,3,30-40
Homme,Algérie,43875.05937400011,Standard,14.8,30,0,3,4,40-50
Homme,Canada,36756.38066480719,Standard,25.6,20,0,4,2,50-60
Femme,Canada,44618.48829184448,Premium,10.6,25,0,6,2,<20
Femme,Belgique,41280.21530675026,Standard,14.1,24,0,5,5,30-40
Femme,Maroc,40098.88487194715,Standard,13.6,17,1,6,3,30-40
Femme,Algérie,34699.84366008809,Familial,16.1,27,0,5,6,40-50
Homme,Algérie,37584.44295423954,Premium,1.7,21,0,4,1,20-30
Femme,Belgique,38336.440189296714,Standard,7.5,26,0,2,6,30-40
Non précisé,Canada,22793.682959682825,Familial,30.1,22,1,1,2,60+
Femme,Algérie,54123.32729884323,Standard,17.3,28,0,6,1,60+
Homme,Maroc,38191.98718347056,Standard,6.1,26,0,3,4,40-50
Femme,Algérie,36308.338278581985,Standard,1.8,26,1,3,4,<20
Homme,Belgique,14779.786682436594,Standard,1.8,13,0,4,3,60+
Homme,France,39855.662171690456,Standard,21.3,28,1,6,4,40-50
Homme,Maroc,29658.186509029016,Premium,9.0,22,0,0,5,60+
Femme,Belgique,44311.77044332627,Standard,17.0,18,1,3,4,30-40
Homme,Maroc,42870.020767217015,Standard,11.2,15,1,2,5,30-40
Homme,Algérie,39406.77347315948,Familial,17.6,22,0,3,1,40-50
Femme,Maroc,33842.00136964942,Standard,23.6,26,0,0,7,60+
Homme,France,28680.442604130276,Familial,92.1,23,0,3,6,40-50
Femme,Canada,31426.123065177606,Premium,3.4,21,0,4,2,40-50
Femme,Canada,23804.87202533822,Standard,11.8,34,1,5,5,20-30
Homme,Belgique,42135.27743505489,Standard,6.7,16,0,5,4,60+
Homme,Maroc,42542.28423629867,Premium,4.1,25,0,6,3,20-30
Homme,France,27743.26826763545,Premium,8.4,27,0,2,1,<20
Femme,Canada,52544.105340610906,Standard,0.1,21,0,3,5,40-50
Femme,Canada,43283.00342495862,Premium,1.1,31,0,5,2,<20
Homme,Algérie,42068.513022092535,Standard,2.3,32,0,5,1,30-40
Femme,Belgique,50235.12534407557,Premium,18.8,21,0,5,3,40-50
Homme,Canada,58323.66677693476,Premium,82.3,22,0,4,3,60+
Homme,Maroc,56667.14707600582,Premium,23.7,23,0,2,5,40-50
Homme,Belgique,29024.90550158714,Familial,2.5,24,0,2,7,20-30
Femme,Belgique,35947.63144021014,Standard,7.8,23,1,4,4,<20
Homme,Belgique,34505.30753100896,Premium,6.2,35,0,4,1,60+
Homme,France,11628.815919116189,Standard,2.4,21,0,4,5,30-40
Femme,Maroc,14355.386849622455,Standard,11.5,28,0,5,1,20-30
Femme,Maroc,28619.842444729416,Standard,16.0,28,0,1,1,20-30
Femme,Algérie,40177.342866213585,Familial,14.36419689119171,21,0,1,3,40-50
Non précisé,Belgique,48816.409239557666,Premium,19.0,28,0,0,4,50-60
Homme,France,37482.554655775246,Standard,4.2,23,0,3,2,60+
Femme,Belgique,51004.25141539334,Premium,43.1,31,0,0,4,50-60
Homme,Canada,46027.87872441544,Familial,6.5,24,1,3,6,20-30
Femme,France,16260.997784796504,Familial,16.0,17,0,3,2,40-50
Homme,Belgique,32858.6467979898,Standard,3.2,22,0,0,4,50-60
Homme,Algérie,41241.35950222848,Standard,9.8,29,0,1,5,<20
Homme,France,47473.59745391173,Premium,1.4,19,1,6,1,20-30
Homme,Maroc,39575.41745789931,Premium,3.3,18,0,1,3,40-50
Homme,Canada,37251.41713887876,Standard,29.1,26,0,4,4,20-30
Femme,France,40732.313777843476,Premium,11.7,26,1,5,6,40-50
Homme,Maroc,48506.53699795388,Standard,14.36419689119171,30,0,1,2,20-30
Femme,Canada,42071.401947605416,Standard,14.36419689119171,16,1,4,1,40-50
Femme,Belgique,48149.98025951833,Standard,15.5,27,0,1,6,40-50
Femme,Algérie,32983.03982198349,Standard,12.4,29,1,0,2,20-30
Homme,Canada,52520.3176417519,Familial,3.4,25,0,6,5,40-50
Homme,Algérie,39922.20523972615,Familial,19.6,23,1,1,3,60+
Homme,Belgique,39085.28327902358,Standard,30.9,24,0,4,3,60+
Homme,Belgique,69099.02825295884,Standard,47.1,33,1,6,3,20-30
Homme,Belgique,48013.86765945024,Standard,13.6,31,0,5,6,40-50
Homme,Canada,37921.07138367626,Premium,9.3,16,1,2,7,20-30
Femme,Canada,55584.17220707471,Premium,0.6,17,0,6,3,40-50
Femme,Canada,60679.47522242387,Premium,21.0,30,0,0,2,40-50
Homme,Algérie,34979.213986537696,Standard,0.6,27,1,2,3,30-40
Homme,Maroc,38532.46775785646,Premium,15.6,20,1,6,1,20-30
Femme,Maroc,37018.75347269184,Standard,31.1,26,0,5,7,60+
Femme,Maroc,43413.26006465221,Premium,44.6,28,0,0,5,50-60
Homme,Belgique,50304.876092667364,Standard,30.3,27,0,2,5,<20
Homme,Belgique,43426.18085846277,Standard,2.7,31,1,5,3,30-40
Femme,Maroc,60231.09439211258,Premium,0.9,27,0,1,5,<20
Femme,Maroc,37240.39645023562,Premium,20.9,27,1,2,3,50-60
Femme,Belgique,39183.3439617345,Familial,28.0,27,0,4,2,40-50
Homme,Canada,43149.51080742346,Standard,4.2,35,0,1,2,40-50
Homme,Canada,54821.17116554645,Standard,14.36419689119171,16,1,1,5,20-30
Homme,Algérie,32076.37788414744,Standard,0.0,28,1,2,2,50-60
Homme,Maroc,57622.10067932674,Premium,59.7,32,0,6,6,50-60
Femme,France,29433.054860985954,Premium,2.3,19,0,5,6,20-30
Femme,Algérie,63912.345167002226,Standard,1.3,34,0,2,6,30-40
Homme,Canada,46659.8058526895,Premium,3.3,31,0,1,2,30-40
Femme,France,27148.89081434976,Standard,3.6,30,0,5,7,50-60
Non précisé,Algérie,47989.41426821885,Familial,23.0,20,0,3,5,40-50
Homme,Belgique,20585.551523373666,Standard,62.9,27,1,6,4,60+
Femme,Belgique,39005.98110663261,Standard,3.8,37,0,4,1,30-40
Femme,Belgique,49590.716595026184,Premium,4.9,30,0,3,1,30-40
Femme,Belgique,45901.09405256059,Standard,14.1,30,0,5,4,60+
Homme,Maroc,34092.88682988118,Standard,15.1,25,0,1,3,40-50
Femme,Maroc,44331.93167358102,Familial,19.8,20,1,6,4,40-50
Homme,Maroc,44031.995633262064,Standard,9.0,30,0,0,5,50-60
Femme,Canada,35334.899022569116,Familial,21.0,19,1,6,2,50-60
Homme,Canada,39864.85666022534,Premium,18.0,17,0,6,3,60+
Femme,France,44261.044731862,Standard,2.5,31,1,5,6,50-60
Femme,Belgique,28833.29632260215,Premium,34.9,20,0,5,5,30-40
Homme,Belgique,36167.97303667245,Standard,12.9,27,1,0,3,40-50
Femme,Canada,47122.34079822776,Standard,19.6,29,0,3,4,40-50
Femme,Belgique,36886.319799268436,Premium,2.7,24,1,3,1,20-30
Homme,Canada,39948.488342553814,Premium,17.9,32,0,6,3,30-40
Femme,France,25061.46834930323,Standard,1.1,28,1,0,3,30-40
Homme,Canada,42986.8287962366,Standard,3.4,27,0,1,4,40-50
Homme,Maroc,44484.5424246637,Premium,9.4,32,0,4,2,20-30
Femme,Canada,46679.877989657434,Premium,15.5,25,0,1,5,60+
Femme,Algérie,48018.6874720298,Standard,2.5,26,0,6,7,40-50
Femme,France,39027.86334146329,Premium,0.0,23,0,3,4,20-30
Homme,Belgique,38097.327460303175,Premium,3.0,21,0,1,1,60+
Femme,Belgique,63841.07553937873,Standard,7.1,20,0,4,4,30-40
Homme,Algérie,35475.69216905449,Standard,1.6,19,0,5,5,60+
Homme,France,49435.802662108224,Premium,2.3,32,0,1,1,40-50
Homme,Maroc,37517.49846199586,Familial,13.7,20,0,6,5,50-60
Homme,Algérie,47814.99263874522,Premium,29.9,24,0,4,3,20-30
Homme,France,23996.52618872492,Standard,1.2,30,1,4,7,60+
Femme,France,62126.04997963116,Premium,30.9,18,0,1,1,60+
Femme,Belgique,66997.03276867088,Familial,4.0,23,0,0,3,60+
Homme,Algérie,26332.901297894903,Standard,10.6,28,0,6,4,60+
Homme,France,25685.753697772438,Standard,26.5,22,1,3,2,60+
Femme,Canada,34332.43715924072,Premium,3.8,34,0,0,5,30-40
Femme,Canada,21939.599062055735,Standard,10.0,34,0,5,5,20-30
Femme,Algérie,29895.27943183858,Standard,39.4,31,0,5,3,50-60
Homme,France,41557.85729225916,Standard,2.8,27,0,1,1,40-50
Homme,Algérie,48174.36156235532,Standard,3.1,21,0,1,5,50-60
Femme,Canada,63200.79527208293,Premium,24.6,31,0,1,3,50-60
Non précisé,Belgique,19419.30154333565,Standard,17.1,21,0,6,3,40-50
Homme,Canada,50430.82857075928,Standard,6.7,21,0,4,5,40-50
Femme,France,29794.45132837579,Premium,3.6,23,0,0,1,<20
Femme,Belgique,32768.75497527588,Standard,2.5,22,0,1,4,40-50
Homme,Belgique,42026.31824717064,Premium,18.3,20,0,4,4,50-60
Homme,Canada,33831.14035080408,Standard,11.6,20,0,0,5,60+
Homme,Algérie,30040.604341430688,Premium,5.8,28,0,1,3,20-30
Homme,Maroc,41923.43761365322,Standard,1.5,25,0,1,4,20-30
Homme,Maroc,42781.81662584759,Premium,16.5,24,0,3,6,60+
Homme,Maroc,37494.25679956626,Standard,11.9,34,0,2,4,40-50
Non précisé,Maroc,36725.73372645441,Familial,77.3,23,0,2,1,20-30
Homme,France,29460.349203540805,Familial,2.2,28,0,5,1,60+
Femme,Algérie,31528.269047031285,Standard,21.4,24,0,6,2,50-60
Femme,Belgique,46302.308158293985,Standard,7.9,21,0,1,1,50-60
Femme,Canada,28984.587791852693,Premium,9.3,24,0,5,5,<20
Femme,France,47695.844812909185,Standard,15.4,19,0,6,2,40-50
Femme,France,60957.211039184,Standard,13.6,32,0,0,4,60+
Femme,France,32564.393108304947,Standard,18.2,17,1,1,5,30-40
Homme,Algérie,39178.488314561415,Premium,19.3,21,0,0,5,20-30
Homme,Canada,40443.22184196516,Standard,15.1,25,0,2,4,50-60
Femme,France,26126.778086766448,Standard,14.36419689119171,30,0,2,7,30-40
Homme,France,28741.63085081908,Standard,2.0,21,0,0,6,20-30
Femme,France,46851.77256265166,Standard,13.9,25,0,4,5,<20
Homme,France,46362.3940054095,Standard,2.5,24,0,3,5,20-30
Homme,Belgique,27584.233634567387,Standard,2.7,25,0,6,4,<20
Femme,Canada,31544.726118718714,Familial,2.8,18,1,6,3,60+
Femme,Belgique,46526.53031892469,Familial,22.3,29,1,6,6,20-30
Femme,Belgique,45630.53456918626,Standard,21.1,24,1,4,7,30-40
Femme,Belgique,35519.33507871082,Premium,31.3,24,1,3,5,30-40
Femme,Maroc,49824.59024144211,Premium,15.0,25,0,2,7,50-60
Homme,Algérie,36808.30390134212,Premium,7.8,28,1,3,2,40-50
Non précisé,Maroc,34173.519162159544,Premium,16.3,34,0,4,5,30-40
Homme,Belgique,35358.16601792179,Premium,40.8,29,1,3,6,<20
Non précisé,Belgique,33307.161660147125,Standard,0.6,27,1,2,7,50-60
Homme,France,58276.82651594778,Standard,22.7,20,0,0,4,50-60
Femme,Belgique,35144.015633748706,Standard,17.7,22,0,5,6,40-50
Non précisé,Algérie,28592.31749795558,Premium,50.0,24,1,1,6,40-50
Homme,Algérie,44989.608540925394,Standard,14.3,20,0,5,2,40-50
Femme,Maroc,58821.556278226286,Standard,120.5,23,1,0,6,30-40
Homme,France,57057.08015708686,Familial,7.6,33,0,6,6,20-30
Femme,Maroc,55584.89000381406,Premium,6.7,23,1,6,4,40-50
Femme,Belgique,48123.858862868365,Premium,6.7,31,0,5,3,20-30
Homme,Algérie,63481.49150624072,Premium,14.36419689119171,30,0,5,1,50-60
Homme,France,44423.02730367207,Standard,6.9,24,0,2,5,20-30
Non précisé,France,36334.84349018853,Standard,3.6,29,0,6,2,50-60
Femme,Canada,24439.99862047815,Standard,2.9,26,0,3,1,60+
Homme,Belgique,35460.81831332857,Standard,23.1,20,1,0,6,50-60
Homme,Belgique,28336.961065272804,Premium,11.2,35,1,4,1,20-30
Femme,Maroc,35652.85730867742,Premium,5.4,37,1,2,4,30-40
Homme,Belgique,21397.16210837254,Premium,0.4,23,0,5,2,50-60
Femme,Belgique,32098.37449461965,Standard,36.5,21,1,0,3,30-40
Homme,Maroc,41297.72438132994,Standard,14.36419689119171,26,0,5,2,<20
Femme,Belgique,30592.983170148273,Familial,0.1,19,0,2,1,60+
Homme,Algérie,44559.1471190372,Standard,31.1,30,0,6,4,20-30
Femme,Maroc,28966.993675406877,Standard,14.36419689119171,23,0,1,4,40-50
Femme,Maroc,49088.39034608396,Standard,28.5,32,0,0,6,60+
Femme,Maroc,36408.76607748361,Standard,13.5,29,0,5,5,50-60
Femme,Canada,41422.220316771774,Premium,14.9,28,1,0,3,20-30
Homme,Maroc,37605.64406739122,Premium,12.7,38,0,0,6,40-50
Homme,Algérie,33499.54303085168,Standard,12.2,25,1,0,5,40-50
Femme,Maroc,46168.331441639464,Premium,2.9,26,1,5,1,50-60
Homme,Maroc,35391.94809335099,Standard,4.6,20,0,1,2,50-60
Homme,Canada,64206.73298923248,Standard,21.7,28,0,0,3,40-50
Femme,Canada,25339.15147528219,Premium,31.6,20,0,1,5,30-40
Femme,Belgique,37735.61959380178,Premium,16.1,18,0,6,7,60+
Femme,Belgique,41421.68220862304,Premium,1.1,27,0,0,3,<20
Homme,Canada,44448.93383579657,Familial,4.1,21,1,6,6,40-50
Femme,Belgique,44470.36067929732,Premium,0.2,17,0,0,4,20-30
Homme,Canada,22112.499349474096,Standard,0.4,27,0,1,1,20-30
Homme,Algérie,25974.442115725873,Standard,5.5,20,1,3,4,20-30
Femme,Algérie,57991.83709206904,Premium,14.36419689119171,29,0,1,3,60+
Femme,France,59108.14779043455,Standard,14.4,22,1,2,6,20-30
Femme,Belgique,35464.85895486287,Standard,15.2,27,0,4,2,20-30
Femme,Belgique,43561.26875044916,Premium,17.1,22,0,5,6,60+
Homme,France,37559.91498833232,Premium,15.1,19,0,1,4,50-60
Femme,Algérie,38957.04748023221,Standard,1.6,28,0,5,1,20-30
Homme,Belgique,57946.73385171655,Familial,37.7,22,0,0,7,20-30
Femme,Canada,49317.85508654519,Familial,28.3,18,0,6,6,40-50
Homme,Algérie,55143.57570498208,Standard,2.2,23,0,0,4,30-40
Homme,France,37195.24742103732,Standard,17.1,21,1,2,2,60+
Homme,Algérie,41155.401442165086,Standard,27.1,30,1,6,3,20-30
Femme,Belgique,54722.17517976147,Premium,24.7,22,0,2,3,40-50
Femme,Maroc,41222.40724685811,Premium,16.4,24,1,1,3,60+
Femme,Maroc,57935.258171401874,Standard,21.2,30,0,5,1,30-40
Homme,France,58339.15122374197,Premium,30.3,30,0,4,5,30-40
Homme,Maroc,43604.59212940298,Standard,23.2,23,1,4,4,50-60
Homme,France,63536.444855276786,Familial,16.7,30,0,4,6,60+
Homme,Algérie,41451.894383588566,Standard,4.2,29,0,5,6,30-40
Femme,France,77526.21231822335,Premium,9.5,27,0,3,1,40-50
Homme,Canada,50226.7670827846,Premium,0.1,18,0,1,4,60+
Homme,Canada,54322.371507407974,Standard,4.3,18,0,5,4,<20
Femme,Belgique,44923.185552610914,Familial,14.0,18,0,4,1,30-40
Femme,Belgique,29062.08180576218,Premium,5.8,23,0,1,6,60+
Femme,Maroc,39215.678473897344,Premium,14.36419689119171,19,0,6,6,40-50
Homme,Algérie,39047.19919094784,Premium,14.36419689119171,23,1,1,5,30-40
Homme,Belgique,33768.48406755479,Premium,16.5,30,0,2,3,60+
Femme,Algérie,38264.83473437375,Standard,25.2,22,0,1,7,30-40
Homme,Belgique,16117.876712047519,Premium,32.6,25,0,2,2,40-50
Homme,Maroc,33743.0714190922,Standard,3.7,19,0,2,1,60+
Homme,Belgique,8803.60711635329,Premium,8.8,28,1,3,4,20-30
Homme,Canada,27466.329448794848,Standard,35.3,21,0,1,6,50-60
Homme,Maroc,46085.67787140834,Premium,57.6,24,0,4,5,20-30
Homme,France,38207.11554226871,Standard,15.9,24,0,6,2,50-60
Femme,Canada,35822.352456652356,Premium,65.0,31,1,6,1,20-30
Homme,Maroc,34484.3773865758,Standard,7.5,17,0,0,5,50-60
Femme,France,29398.885601872917,Standard,52.8,33,0,3,3,60+
Femme,France,46328.713236799515,Standard,14.8,20,0,1,6,40-50
Femme,France,48973.93723357047,Premium,13.5,22,0,2,1,60+
Femme,Canada,57141.090515308875,Premium,0.4,25,1,4,6,30-40
Femme,France,40125.80961975193,Standard,13.8,32,0,3,6,20-30
Femme,Maroc,45002.55096457456,Premium,2.6,23,0,3,6,50-60
Femme,Belgique,34994.17645539656,Standard,10.9,33,0,4,6,50-60
Femme,Maroc,23904.52994743188,Premium,2.0,32,0,5,5,60+
Femme,Canada,34259.35896416311,Premium,11.4,38,1,4,1,50-60
Homme,France,46758.20693044547,Premium,23.0,18,0,6,2,50-60
Non précisé,Maroc,61844.865782811445,Premium,10.2,28,0,4,3,20-30
Femme,Belgique,57750.886238539584,Standard,3.1,25,0,3,2,30-40
Femme,Maroc,41943.07565472589,Premium,18.8,24,0,4,6,60+
Homme,Maroc,44382.43430037261,Premium,47.1,35,0,0,6,20-30
Homme,Belgique,37799.30908042756,Standard,12.5,24,0,5,5,40-50
Femme,Belgique,19736.796160303635,Premium,16.5,30,0,5,6,60+
Homme,Maroc,31350.473324224866,Standard,3.7,26,0,3,3,40-50
Femme,Maroc,28576.955975579385,Premium,25.9,26,0,2,7,20-30
Homme,Maroc,19717.53186850947,Premium,13.1,34,0,6,4,30-40
Homme,Canada,22260.04925309068,Standard,1.1,34,1,3,1,30-40
Femme,Algérie,51048.6429891097,Standard,6.0,27,0,3,2,20-30
Homme,Algérie,43661.20914429101,Premium,7.0,29,0,4,6,40-50
Homme,Belgique,46209.43188433122,Premium,1.9,18,0,0,5,20-30
Homme,Algérie,44448.941298921316,Standard,3.5,37,0,6,5,30-40
Homme,Belgique,49560.83183733696,Premium,17.6,31,1,6,5,60+
Homme,Algérie,33896.340195253724,Standard,5.7,25,0,1,3,50-60
Homme,Belgique,26714.338829733835,Standard,6.6,24,1,2,2,20-30
Homme,Algérie,58023.14657144674,Standard,11.7,30,0,1,6,50-60
Homme,Maroc,40172.47315564109,Standard,1.0,31,0,4,3,30-40
Homme,Belgique,20577.526858258283,Standard,29.8,27,1,2,4,40-50
Femme,Algérie,30031.582771529025,Familial,7.5,27,0,3,3,20-30
Femme,Algérie,61813.301997074144,Premium,2.6,24,0,0,5,60+
Femme,Belgique,54151.764416751255,Premium,6.4,25,0,1,7,30-40
Femme,France,52191.77638800523,Familial,11.9,25,0,1,1,40-50
Femme,France,12196.34443164998,Premium,5.1,28,0,0,5,30-40
Homme,Belgique,26191.669138393892,Standard,12.2,29,0,6,3,40-50
Homme,Belgique,38677.771504503085,Standard,10.1,20,1,1,2,20-30
Femme,Canada,36174.902043933274,Standard,14.7,23,0,2,6,20-30
Femme,Canada,44457.05230598313,Standard,3.3,28,0,0,3,60+
Femme,Belgique,28771.809820847207,Standard,0.7,26,0,6,3,30-40
Femme,France,41793.63477176197,Standard,4.6,21,1,5,1,30-40
Homme,Maroc,60278.5576115372,Standard,4.0,20,0,2,5,30-40
Femme,Maroc,50969.61985071871,Standard,33.4,31,1,4,5,50-60
Femme,Algérie,41704.76265733845,Familial,68.9,19,0,5,5,20-30
Homme,Belgique,37978.37511760439,Premium,8.1,19,1,1,4,30-40
Femme,Maroc,29951.47756499451,Premium,47.7,23,0,1,4,50-60
Homme,Belgique,32541.59777437414,Premium,22.2,33,0,0,6,20-30
Femme,Canada,34139.67409510241,Standard,7.0,17,1,3,6,20-30
Homme,France,31033.237329791908,Premium,3.0,21,0,5,3,60+
Femme,Algérie,23382.562182680984,Standard,0.3,23,0,6,2,20-30
Homme,France,28401.10112588159,Standard,6.1,22,1,2,3,50-60
Femme,France,30181.35131271638,Standard,14.36419689119171,25,0,1,3,60+
Femme,Algérie,36023.642463309705,Familial,8.4,23,0,5,1,<20
Femme,Canada,54415.74504633204,Familial,5.4,27,1,1,3,40-50
Femme,Belgique,37463.70987144514,Standard,6.4,25,1,6,4,50-60
Femme,Algérie,34629.23211619552,Standard,1.9,26,0,5,1,40-50
Femme,France,47431.089151774446,Premium,8.3,27,1,4,5,60+
Femme,Canada,22048.324421015997,Standard,32.1,28,0,1,2,<20
Femme,Maroc,24924.763848533403,Standard,71.1,26,0,3,2,40-50
Femme,Belgique,34766.57624991894,Premium,14.36419689119171,23,0,0,2,20-30
Femme,Algérie,54467.72686755332,Familial,5.9,28,0,4,3,40-50
Femme,France,42503.53533060328,Premium,6.2,27,0,3,3,20-30
Femme,Canada,34907.211940944915,Familial,15.2,29,0,3,3,60+
Homme,Canada,29773.607621042956,Standard,8.7,23,1,3,5,60+
Homme,Maroc,35637.24374554433,Premium,8.5,20,1,4,1,30-40
Femme,Belgique,43529.88254444553,Premium,3.9,30,0,3,1,60+
Femme,Algérie,57243.61661467167,Familial,33.4,20,0,4,5,50-60
Homme,Canada,58336.45296984195,Familial,3.1,26,1,0,5,30-40
Homme,Canada,34403.85634748179,Standard,9.8,16,0,4,6,50-60
Femme,Canada,30064.635903431517,Premium,8.7,18,0,0,6,<20
Femme,Belgique,46125.45906648479,Premium,15.0,25,0,3,1,40-50
Femme,France,36348.93054376006,Standard,13.7,23,0,2,6,60+
Homme,Algérie,49546.666585995736,Standard,32.1,27,0,0,2,50-60
Homme,Maroc,36916.848760043904,Standard,49.3,23,0,2,5,20-30
Femme,Algérie,40341.31848924226,Premium,8.7,23,0,4,4,30-40
Non précisé,Canada,48003.83103982741,Standard,20.0,18,0,3,2,60+
Homme,France,38241.8995456504,Standard,11.1,25,0,6,3,20-30
Homme,Canada,57033.23734147269,Familial,1.5,23,1,1,5,20-30
Femme,Maroc,66838.98860017648,Premium,0.7,20,0,5,4,50-60
Homme,Belgique,37058.23983044576,Premium,17.1,27,0,3,2,60+
Femme,Algérie,48984.16503162132,Familial,25.4,21,0,2,6,20-30
Homme,Algérie,57102.27010506488,Premium,1.2,33,0,0,6,30-40
Homme,Belgique,36613.32450473823,Premium,7.0,22,1,5,1,60+
Homme,Canada,30605.016721491276,Familial,16.7,27,0,6,6,60+
Femme,Algérie,50174.61769502885,Standard,1.7,27,0,1,2,20-30
Homme,Maroc,38150.2397060662,Standard,4.9,21,0,3,3,50-60
Femme,Belgique,59920.1738520888,Premium,39.7,26,0,2,1,<20
Homme,Maroc,78962.63132932788,Standard,4.1,19,0,5,2,20-30
Homme,Maroc,56787.063331692996,Standard,14.36419689119171,25,1,3,2,50-60
Femme,Maroc,58353.26605919278,Premium,30.3,23,0,3,6,40-50
Femme,Canada,27180.82378797444,Premium,9.3,29,0,2,1,40-50
Femme,France,40687.327580519675,Standard,13.8,24,0,3,5,40-50
Femme,Belgique,75938.38763301194,Familial,3.8,22,1,6,1,50-60
Femme,Canada,23556.69990593604,Familial,8.0,26,0,3,2,40-50
Homme,Algérie,43893.31447875481,Standard,5.7,19,0,2,6,20-30
Femme,France,17718.706423558877,Standard,11.0,23,1,4,5,60+
Homme,France,52519.089201931245,Standard,13.4,23,0,1,2,50-60
Femme,Belgique,31513.076110761536,Familial,41.1,27,1,0,5,20-30
Non précisé,Algérie,41097.4499285379,Standard,3.0,30,0,5,5,40-50
Femme,Canada,42110.62588881352,Familial,1.6,26,0,3,4,40-50
Femme,Belgique,60082.34484066894,Familial,7.6,26,0,6,6,40-50
Femme,Canada,33173.78894916891,Familial,2.3,29,1,1,4,40-50
Homme,Maroc,44738.382225192916,Standard,0.3,18,0,6,2,30-40
Femme,Algérie,52554.6302439283,Familial,2.7,16,1,5,2,60+
Homme,Belgique,44387.541120146634,Premium,40.9,26,1,1,4,50-60
Homme,Maroc,57391.787512975396,Premium,2.6,24,0,2,3,30-40
Homme,Algérie,53391.70948225233,Standard,14.8,18,0,3,5,20-30
Non précisé,France,43251.03338303318,Standard,2.0,19,0,2,6,30-40
Femme,Belgique,42646.10848648888,Standard,2.5,30,1,5,4,20-30
Homme,Belgique,52618.220025835086,Familial,12.2,21,1,2,2,30-40
Homme,Algérie,35681.878383839634,Standard,0.5,26,1,1,2,50-60
Femme,Algérie,38990.86180565495,Standard,16.4,39,0,1,7,60+
Homme,Algérie,31985.094849762827,Premium,0.7,19,0,5,2,60+
Femme,Canada,50448.13598983042,Premium,1.6,24,0,1,2,50-60
Femme,Algérie,34613.584359324515,Standard,1.4,29,0,6,3,30-40
Homme,Algérie,41419.63264657454,Premium,43.7,28,1,4,5,40-50
Femme,France,23061.215343007567,Standard,5.5,33,0,5,1,60+
Femme,Canada,40037.84822621781,Standard,22.3,31,0,3,5,60+
Femme,Canada,44594.418201647546,Premium,3.0,30,0,5,3,60+
Femme,France,43296.18517568637,Familial,20.3,19,0,5,1,<20
Non précisé,France,32810.28148029509,Standard,1.2,15,0,0,6,60+
Femme,Algérie,44971.16007692811,Standard,7.9,26,0,5,1,60+
Femme,Canada,33353.48978162924,Familial,1.1,25,0,3,2,20-30
Homme,Canada,31193.230906257457,Standard,7.5,26,1,4,3,20-30
Homme,Belgique,31011.200214889326,Standard,4.0,27,1,2,5,30-40
Homme,Canada,34020.47386280813,Premium,16.1,26,0,3,2,30-40
Homme,Algérie,31126.97167764063,Premium,17.0,23,0,5,5,20-30
Femme,Belgique,47425.8003222454,Standard,21.5,29,1,6,1,30-40
Femme,Algérie,37382.32417703692,Premium,10.4,29,0,1,6,30-40
Femme,Belgique,10498.097840054557,Standard,1.4,22,0,2,6,20-30
Homme,Algérie,37049.96966735191,Premium,1.0,26,0,4,3,60+
Femme,Canada,57701.56896685508,Familial,11.0,27,1,6,3,20-30
Homme,Belgique,34464.574208089645,Premium,6.8,30,0,4,4,50-60
Homme,Belgique,27294.15156115197,Standard,2.4,36,1,2,2,50-60
Homme,Maroc,38111.30186288021,Familial,10.4,22,0,6,2,20-30
Non précisé,Belgique,68215.82511320207,Standard,24.7,20,0,6,3,50-60
Homme,Canada,73650.60639715909,Standard,17.1,15,0,6,6,40-50
Femme,Canada,43551.25997478477,Premium,30.7,24,0,0,3,30-40
Homme,France,60086.108685328596,Familial,9.2,25,0,3,2,40-50
Homme,France,38767.345946056244,Premium,2.2,31,0,2,5,40-50
Homme,Maroc,32348.760260745763,Familial,11.8,27,0,0,7,60+
Homme,Maroc,28734.80094094166,Premium,3.6,28,1,6,6,<20
Homme,Maroc,22647.895433647263,Standard,37.3,17,0,5,4,30-40
Homme,Canada,47407.27161002016,Standard,5.8,19,0,1,4,50-60
Femme,Algérie,44349.40393283306,Standard,12.3,20,0,5,2,50-60
Homme,Maroc,22872.370440823484,Premium,26.2,21,1,1,4,50-60
Femme,Algérie,57963.3976633835,Standard,8.6,20,0,2,2,50-60
Non précisé,Belgique,27568.130269780126,Familial,8.1,30,0,5,4,50-60
Femme,Belgique,55785.617151400205,Familial,2.7,30,1,1,3,50-60
Homme,France,42181.69373611778,Premium,27.3,28,0,0,3,50-60
Femme,Algérie,21940.876643253177,Premium,24.7,24,0,6,3,30-40
