original_id,pclass,survived,sex,sibsp,parch,fare,embarked,boat,body,ticket_masked,home_masked,age_group,fare_perturbed,pseudonym_id
574,2.0,0.0,male,1.0,0.0,21.0,S,,,668,England,jeune adulte,22.84,ID0575
575,2.0,0.0,female,1.0,0.0,21.0,S,,,668,England,jeune adulte,19.4,ID0576
576,2.0,0.0,male,0.0,0.0,13.0,S,,,221,VT,adulte,12.07,ID0577
577,2.0,1.0,female,0.0,0.0,21.0,S,14,,528,NY,jeune adulte,22.52,ID0578
578,2.0,0.0,male,1.0,0.0,21.0,S,,,352,CT,jeune adulte,19.97,ID0579
579,2.0,0.0,male,1.0,0.0,10.5,S,,,666,,jeune adulte,10.85,ID0580
580,2.0,1.0,female,0.0,0.0,21.0,S,10,,352,CT,jeune adulte,22.33,ID0581
581,2.0,0.0,male,0.0,0.0,0.0,S,,,856,Belfast,,0.0,ID0582
582,2.0,1.0,female,0.0,0.0,15.75,S,9,,595,OR,enfant,17.19,ID0583
583,2.0,1.0,female,0.0,0.0,15.75,S,9,,595,OR,adulte,16.41,ID0584
584,2.0,1.0,female,0.0,0.0,13.0,S,12,,267,CT,jeune adulte,11.99,ID0585
585,2.0,0.0,male,1.0,0.0,26.0,S,,293.0,414,PQ,jeune adulte,26.3,ID0586
586,2.0,1.0,female,1.0,0.0,26.0,S,10,,414,PQ,jeune adulte,27.13,ID0587
587,2.0,1.0,male,1.0,1.0,23.0,S,14,,103,OH,enfant,24.39,ID0588
588,2.0,1.0,female,1.0,1.0,23.0,S,14,,103,OH,enfant,20.82,ID0589
589,2.0,1.0,female,0.0,2.0,23.0,S,14,,103,OH,jeune adulte,24.01,ID0590
590,2.0,1.0,female,1.0,2.0,27.75,S,10,,651,England,enfant,29.56,ID0591
591,2.0,1.0,female,1.0,2.0,27.75,S,10,,651,England,enfant,29.12,ID0592
592,2.0,0.0,male,1.0,2.0,27.75,S,,,651,England,adulte,27.82,ID0593
593,2.0,1.0,female,1.0,2.0,27.75,S,10,,651,England,jeune adulte,27.52,ID0594
594,2.0,0.0,male,0.0,0.0,10.5,S,,,579,RI,senior,10.6,ID0595
595,2.0,0.0,male,0.0,0.0,12.875,S,,,159,,,13.4,ID0596
596,2.0,1.0,male,0.0,0.0,13.0,S,9,,270,England,jeune adulte,14.1,ID0597
597,2.0,1.0,male,0.0,0.0,13.0,S,14,,373,England,,13.3,ID0598
598,2.0,1.0,female,0.0,0.0,13.5,S,9,,844,OR,jeune adulte,14.55,ID0599
599,2.0,0.0,female,0.0,0.0,13.0,S,,,747,Paris,jeune adulte,13.52,ID0600
600,3.0,0.0,male,0.0,0.0,7.55,S,,,547,,adulte,6.9,ID0601
601,3.0,0.0,male,0.0,2.0,20.25,S,,,673,RI,ado,20.25,ID0602
602,3.0,0.0,male,1.0,1.0,20.25,S,,190.0,673,RI,ado,19.39,ID0603
603,3.0,1.0,female,1.0,1.0,20.25,S,A,,673,RI,jeune adulte,19.38,ID0604
604,3.0,1.0,female,0.0,0.0,7.65,S,16,,125,CA,ado,7.43,ID0605
605,3.0,1.0,male,0.0,0.0,7.65,S,A,,122,SD,jeune adulte,7.37,ID0606
606,3.0,1.0,male,0.0,0.0,7.925,S,15,,284,NJ,jeune adulte,8.05,ID0607
607,3.0,1.0,female,0.0,0.0,7.2292,C,C,,657,PA,ado,7.49,ID0608
608,3.0,0.0,male,0.0,0.0,7.25,S,,72.0,076,NY,jeune adulte,6.91,ID0609
609,3.0,0.0,male,0.0,0.0,8.05,S,,103.0,826,England,jeune adulte,7.45,ID0610
610,3.0,0.0,female,1.0,0.0,9.475,S,,,546,MN,adulte,8.64,ID0611
611,3.0,1.0,male,0.0,1.0,9.35,S,11,,091,VA,enfant,9.49,ID0612
612,3.0,1.0,female,0.0,1.0,9.35,S,13,,091,VA,ado,8.76,ID0613
613,3.0,1.0,male,0.0,0.0,18.7875,C,15,,699,VA,jeune adulte,16.94,ID0614
614,3.0,0.0,male,0.0,0.0,7.8875,S,,,474,NY,jeune adulte,8.56,ID0615
615,3.0,0.0,male,0.0,0.0,7.925,S,,,287,OR,jeune adulte,7.98,ID0616
616,3.0,0.0,male,0.0,0.0,7.05,S,,,311,,jeune adulte,6.48,ID0617
617,3.0,0.0,male,0.0,0.0,7.05,S,,79.0,312,Argentina,jeune adulte,7.53,ID0618
618,3.0,0.0,male,0.0,0.0,8.05,S,,,450,Birmingham,jeune adulte,8.83,ID0619
619,3.0,0.0,male,0.0,0.0,8.3,S,,259.0,223,NY,ado,8.21,ID0620
620,3.0,0.0,male,0.0,0.0,22.525,S,,260.0,001,Norway,jeune adulte,20.46,ID0621
621,3.0,1.0,female,1.0,0.0,7.8542,S,16,,046,,jeune adulte,7.25,ID0622
622,3.0,0.0,male,4.0,2.0,31.275,S,,,082,MN,enfant,30.53,ID0623
623,3.0,0.0,female,4.0,2.0,31.275,S,,,082,MN,enfant,33.69,ID0624
624,3.0,0.0,female,4.0,2.0,31.275,S,,,082,MN,enfant,29.07,ID0625
625,3.0,1.0,female,4.0,2.0,7.925,S,D,,281,NY,ado,8.44,ID0626
626,3.0,0.0,female,4.0,2.0,7.775,S,,,091,MI,adulte,7.02,ID0627
627,3.0,0.0,female,4.0,2.0,31.275,S,,,082,MN,enfant,31.01,ID0628
628,3.0,0.0,female,4.0,2.0,31.275,S,,,082,MN,enfant,32.18,ID0629
629,3.0,0.0,male,1.0,5.0,31.275,S,,,082,MN,adulte,28.53,ID0630
630,3.0,1.0,male,0.0,0.0,7.7958,S,A,,043,,jeune adulte,7.97,ID0631
631,3.0,0.0,male,0.0,0.0,7.775,S,,,075,CT,jeune adulte,8.47,ID0632
632,3.0,0.0,female,1.0,5.0,31.275,S,,,082,MN,adulte,29.15,ID0633
633,3.0,0.0,male,0.0,0.0,7.8542,S,,,466,IL,jeune adulte,8.21,ID0634
634,3.0,0.0,male,0.0,0.0,7.8958,S,,,202,IL,jeune adulte,8.07,ID0635
635,3.0,0.0,male,1.0,0.0,17.8,S,,,237,Switzerland,jeune adulte,16.68,ID0636
636,3.0,0.0,female,1.0,0.0,17.8,S,,,237,Switzerland,ado,16.04,ID0637
637,3.0,0.0,male,0.0,0.0,7.775,S,,,911,IL,jeune adulte,7.01,ID0638
638,3.0,0.0,male,0.0,0.0,7.05,S,,,310,,jeune adulte,7.1,ID0639
639,3.0,0.0,male,4.0,2.0,31.3875,S,,,077,MA,enfant,34.17,ID0640
640,3.0,0.0,male,4.0,2.0,31.3875,S,,,077,MA,enfant,32.29,ID0641
641,3.0,1.0,male,4.0,2.0,31.3875,S,15,,077,MA,enfant,32.73,ID0642
642,3.0,0.0,male,4.0,2.0,31.3875,S,,,077,MA,ado,31.35,ID0643
643,3.0,1.0,female,4.0,2.0,31.3875,S,15,,077,MA,enfant,31.9,ID0644
644,3.0,0.0,male,1.0,5.0,31.3875,S,,142.0,077,MA,adulte,29.04,ID0645
645,3.0,1.0,male,0.0,0.0,7.7958,S,13,,054,MN,jeune adulte,8.38,ID0646
646,3.0,1.0,female,1.0,5.0,31.3875,S,15,,077,MA,adulte,33.02,ID0647
647,3.0,1.0,female,0.0,0.0,7.225,C,C,,696,ON,adulte,7.94,ID0648
648,3.0,0.0,male,0.0,0.0,7.225,C,,,692,ON,jeune adulte,6.93,ID0649
649,3.0,0.0,male,0.0,0.0,7.05,S,,,309,,jeune adulte,6.67,ID0650
650,3.0,0.0,female,0.0,0.0,14.4583,C,,,627,,ado,13.37,ID0651
651,3.0,0.0,male,0.0,0.0,7.225,C,,,694,ON,jeune adulte,7.9,ID0652
652,3.0,0.0,male,0.0,0.0,7.8542,S,,,468,IL,jeune adulte,8.3,ID0653
653,3.0,1.0,female,0.0,0.0,7.2292,C,C,,687,OH,ado,6.75,ID0654
654,3.0,0.0,male,0.0,0.0,7.225,C,,,679,,jeune adulte,7.3,ID0655
655,3.0,0.0,male,1.0,0.0,15.85,S,D,,278,NY,jeune adulte,15.58,ID0656
656,3.0,1.0,female,3.0,0.0,15.85,S,,,278,NY,jeune adulte,14.75,ID0657
657,3.0,1.0,female,2.0,1.0,19.2583,C,C,,666,NY,enfant,17.96,ID0658
658,3.0,1.0,female,2.0,1.0,19.2583,C,C,,666,NY,enfant,21.04,ID0659
659,3.0,1.0,female,2.0,1.0,19.2583,C,C,,666,NY,enfant,18.51,ID0660
660,3.0,1.0,female,0.0,3.0,19.2583,C,C,,666,NY,jeune adulte,20.96,ID0661
661,3.0,1.0,female,0.0,0.0,8.05,S,C,,416,NY,ado,7.37,ID0662
662,3.0,0.0,male,0.0,0.0,7.225,C,,,623,,adulte,7.17,ID0663
663,3.0,0.0,male,0.0,0.0,7.8958,S,,,248,,jeune adulte,7.31,ID0664
664,3.0,1.0,male,0.0,0.0,7.2292,C,15,,663,,jeune adulte,6.51,ID0665
665,3.0,0.0,female,0.0,1.0,14.4542,C,,,691,ON,ado,14.61,ID0666
666,3.0,0.0,female,0.0,1.0,14.4542,C,,,691,ON,adulte,13.34,ID0667
667,3.0,0.0,female,0.0,0.0,7.8792,Q,,,844,NY,jeune adulte,8.23,ID0668
668,3.0,0.0,male,0.0,0.0,8.05,S,,,669,NY,jeune adulte,8.37,ID0669
669,3.0,0.0,male,0.0,0.0,8.05,S,,,951,England,jeune adulte,7.53,ID0670
670,3.0,0.0,male,0.0,0.0,7.775,S,,,068,IL,jeune adulte,8.46,ID0671
671,3.0,0.0,male,0.0,0.0,9.35,S,,,348,Finland New York,jeune adulte,9.76,ID0672
672,3.0,0.0,male,0.0,0.0,7.2292,C,,,622,,,6.94,ID0673
673,3.0,0.0,male,0.0,0.0,4.0125,C,,,648,Syria,jeune adulte,4.18,ID0674
674,3.0,1.0,male,0.0,0.0,56.4958,S,C,,601,NY,jeune adulte,59.12,ID0675
675,3.0,0.0,male,0.0,0.0,7.775,S,,,992,Norway New York,jeune adulte,7.53,ID0676
676,3.0,0.0,male,0.0,0.0,7.75,S,,,090,Sweden New York,ado,7.56,ID0677
677,3.0,0.0,male,0.0,0.0,7.8958,S,,,224,IL,jeune adulte,7.67,ID0678
678,3.0,0.0,male,1.0,1.0,15.2458,C,,,678,ON,enfant,15.6,ID0679
679,3.0,0.0,female,1.0,1.0,15.2458,C,,,678,ON,enfant,16.47,ID0680
680,3.0,0.0,male,0.0,0.0,7.225,C,,,664,Syria,,6.75,ID0681
681,3.0,0.0,female,0.0,2.0,15.2458,C,,,678,ON,,16.39,ID0682
682,3.0,0.0,female,0.0,2.0,7.75,Q,,,848,IL,,7.02,ID0683
683,3.0,0.0,male,1.0,1.0,15.5,Q,,,849,IL,adulte,16.0,ID0684
684,3.0,0.0,female,1.0,1.0,15.5,Q,,,849,IL,jeune adulte,15.23,ID0685
685,3.0,0.0,male,0.0,0.0,16.1,S,,,636,Wales,jeune adulte,17.04,ID0686
686,3.0,1.0,female,0.0,0.0,7.725,Q,13,,914,NY,jeune adulte,8.07,ID0687
687,3.0,0.0,female,0.0,0.0,7.8542,S,,,471,IL,jeune adulte,7.82,ID0688
688,3.0,0.0,male,1.0,0.0,7.0458,S,,,460,Devon,jeune adulte,7.25,ID0689
689,3.0,0.0,male,1.0,0.0,7.25,S,,,171,Devon,jeune adulte,7.25,ID0690
690,3.0,0.0,male,0.0,0.0,7.7958,S,,,045,MA,jeune adulte,8.28,ID0691
691,3.0,0.0,male,0.0,0.0,8.05,S,,,512,England,jeune adulte,8.01,ID0692
692,3.0,0.0,female,0.0,0.0,7.2833,Q,,299.0,944,MA,jeune adulte,7.32,ID0693
693,3.0,1.0,male,0.0,0.0,7.8208,Q,13,,920,NY,jeune adulte,7.43,ID0694
694,3.0,0.0,male,0.0,0.0,6.75,Q,,,222,MA,jeune adulte,6.89,ID0695
695,3.0,0.0,female,0.0,0.0,7.8792,Q,,,963,NY,ado,7.57,ID0696
696,3.0,0.0,female,0.0,0.0,8.6625,S,,,087,,jeune adulte,8.8,ID0697
697,3.0,0.0,female,0.0,0.0,8.6625,S,,,084,,jeune adulte,8.09,ID0698
698,3.0,0.0,male,0.0,0.0,8.6625,S,,,091,,ado,8.07,ID0699
699,3.0,0.0,male,0.0,0.0,8.6625,S,,,089,Croatia,adulte,8.52,ID0700
700,3.0,0.0,male,0.0,0.0,8.6625,S,,,093,,ado,8.54,ID0701
701,3.0,0.0,male,0.0,0.0,8.6625,S,,,086,,ado,8.26,ID0702
702,3.0,0.0,female,0.0,0.0,7.75,Q,,,846,,jeune adulte,7.18,ID0703
703,3.0,0.0,male,0.0,0.0,7.75,Q,,,858,PA,jeune adulte,7.04,ID0704
704,3.0,0.0,male,0.0,0.0,8.05,S,,,152,,jeune adulte,7.29,ID0705
705,3.0,0.0,male,1.0,0.0,14.4583,C,,,689,ON,,13.8,ID0706
706,3.0,0.0,female,1.0,0.0,14.4583,C,,,689,ON,,14.35,ID0707
707,3.0,0.0,male,0.0,0.0,7.7958,S,,,042,MN,jeune adulte,8.15,ID0708
708,3.0,0.0,male,0.0,0.0,7.8542,S,,,409,IL,jeune adulte,7.81,ID0709
709,3.0,1.0,female,0.0,0.0,7.75,Q,16,,231,NY,ado,8.38,ID0710
710,3.0,0.0,female,0.0,0.0,7.75,Q,,,364,CT,adulte,7.03,ID0711
711,3.0,0.0,male,0.0,0.0,7.25,S,,,095,Hants,jeune adulte,6.79,ID0712
712,3.0,0.0,male,0.0,0.0,8.05,S,,,275,London,jeune adulte,7.79,ID0713
713,3.0,0.0,male,0.0,0.0,7.7333,Q,,,032,NY,jeune adulte,7.85,ID0714
714,3.0,1.0,male,0.0,0.0,56.4958,S,C,,601,NY,jeune adulte,60.48,ID0715
715,3.0,0.0,male,0.0,0.0,8.05,S,,,276,,jeune adulte,7.81,ID0716
716,3.0,0.0,male,1.0,0.0,14.4542,C,,,680,Greece,jeune adulte,13.78,ID0717
717,3.0,0.0,male,1.0,0.0,14.4542,C,,,680,Greece,ado,13.19,ID0718
718,3.0,0.0,male,0.0,0.0,7.05,S,,,307,Portugal,jeune adulte,7.5,ID0719
719,3.0,1.0,male,0.0,0.0,8.05,S,12,,540,NY,ado,7.86,ID0720
720,3.0,0.0,male,0.0,0.0,7.25,Q,,,109,PQ,jeune adulte,7.35,ID0721
721,3.0,0.0,male,0.0,0.0,7.4958,S,,,210,IL,adulte,8.22,ID0722
722,3.0,0.0,male,0.0,0.0,7.4958,S,,,209,,jeune adulte,6.75,ID0723
723,3.0,0.0,male,0.0,0.0,7.7333,Q,,,332,PA,jeune adulte,7.18,ID0724
724,3.0,0.0,male,0.0,0.0,7.75,Q,,,097,NY,jeune adulte,8.18,ID0725
725,3.0,1.0,female,0.0,0.0,7.75,Q,13,,373,Ireland,jeune adulte,8.22,ID0726
726,3.0,0.0,female,0.0,0.0,7.6292,Q,,,972,Ireland,jeune adulte,8.04,ID0727
727,3.0,0.0,male,0.0,0.0,7.75,Q,,171.0,369,,senior,7.81,ID0728
728,3.0,0.0,male,0.0,0.0,8.05,S,,,536,,adulte,8.82,ID0729
729,3.0,0.0,male,0.0,0.0,7.8958,S,,,230,Austria,jeune adulte,7.73,ID0730
730,3.0,0.0,male,0.0,0.0,7.8958,S,,,229,Austria,jeune adulte,8.06,ID0731
731,3.0,0.0,male,0.0,0.0,7.8958,S,,,231,Austria,jeune adulte,7.21,ID0732
732,3.0,0.0,male,0.0,0.0,8.05,S,,,090,London,jeune adulte,7.9,ID0733
733,3.0,1.0,male,1.0,1.0,15.9,S,2,,671,NY,enfant,16.61,ID0734
734,3.0,1.0,male,1.0,1.0,15.9,S,2,,671,NY,enfant,15.07,ID0735
735,3.0,1.0,female,0.0,2.0,15.9,S,2,,671,NY,adulte,17.31,ID0736
736,3.0,0.0,male,0.0,0.0,7.25,S,,,500,WI,adulte,7.52,ID0737
737,3.0,0.0,male,0.0,0.0,8.1583,S,,,464,OH,jeune adulte,7.81,ID0738
738,3.0,1.0,female,0.0,1.0,16.1,S,12,,362,NJ,ado,16.97,ID0739
739,3.0,0.0,male,0.0,1.0,16.1,S,,,362,NJ,adulte,14.76,ID0740
740,3.0,0.0,male,0.0,0.0,8.6625,S,,,090,Austria-Hungary,ado,9.49,ID0741
741,3.0,0.0,male,0.0,0.0,7.225,C,,9.0,698,,jeune adulte,6.57,ID0742
742,3.0,1.0,male,0.0,0.0,8.05,S,15,,598,ND,adulte,8.75,ID0743
743,3.0,0.0,female,0.0,0.0,10.5167,S,,,552,IL,jeune adulte,10.0,ID0744
744,3.0,0.0,male,0.0,0.0,10.1708,S,,,228,Austria,jeune adulte,10.7,ID0745
745,3.0,1.0,female,0.0,0.0,6.95,Q,15,,650,NY,jeune adulte,6.26,ID0746
746,3.0,1.0,male,0.0,0.0,7.75,Q,13 15 B,,651,NY,jeune adulte,7.37,ID0747
747,3.0,0.0,male,0.0,2.0,14.4,S,,,080,IA,enfant,15.12,ID0748
748,3.0,0.0,male,1.0,1.0,14.4,S,,197.0,080,IA,jeune adulte,14.49,ID0749
749,3.0,0.0,female,1.0,1.0,14.4,S,,,080,IA,jeune adulte,13.29,ID0750
750,3.0,0.0,male,0.0,0.0,7.8958,S,,,219,IL,jeune adulte,7.73,ID0751
751,3.0,0.0,male,0.0,0.0,7.8958,S,,,203,IL,jeune adulte,7.7,ID0752
752,3.0,0.0,male,2.0,0.0,24.15,S,,,871,MI,jeune adulte,24.48,ID0753
753,3.0,0.0,male,0.0,0.0,8.05,S,,,568,,jeune adulte,8.32,ID0754
754,3.0,0.0,male,2.0,0.0,24.15,S,,,871,MI,jeune adulte,25.8,ID0755
755,3.0,0.0,male,2.0,0.0,8.05,S,,,873,MI,ado,8.05,ID0756
756,3.0,0.0,male,1.0,0.0,16.1,S,,,525,OH,,15.75,ID0757
757,3.0,1.0,female,1.0,0.0,16.1,S,16,,525,OH,,14.95,ID0758
758,3.0,1.0,male,1.0,0.0,17.4,S,15,,572,MT,adulte,18.46,ID0759
759,3.0,1.0,female,1.0,0.0,17.4,S,13,,572,MT,adulte,18.14,ID0760
760,3.0,1.0,male,0.0,0.0,9.5,S,11,,774,MI,jeune adulte,9.33,ID0761
761,3.0,0.0,male,0.0,0.0,9.5,S,,,778,,ado,9.54,ID0762
762,3.0,1.0,male,1.0,2.0,20.575,S,10,,315,KS,enfant,21.25,ID0763
763,3.0,1.0,female,1.0,2.0,20.575,S,10,,315,KS,enfant,19.2,ID0764
764,3.0,0.0,male,1.0,2.0,20.575,S,,,315,KS,jeune adulte,18.63,ID0765
765,3.0,1.0,female,1.0,2.0,20.575,S,10,,315,KS,jeune adulte,19.82,ID0766
766,3.0,0.0,male,0.0,0.0,7.8958,S,,,250,,jeune adulte,8.05,ID0767
767,3.0,0.0,male,0.0,0.0,7.8958,S,,,238,,,7.87,ID0768
768,3.0,0.0,male,0.0,0.0,7.8958,S,,,225,IA,,8.2,ID0769
769,3.0,0.0,male,0.0,0.0,7.25,S,,,172,,jeune adulte,7.71,ID0770
770,3.0,0.0,male,0.0,0.0,7.25,S,,,175,,adulte,7.23,ID0771
771,3.0,1.0,female,0.0,0.0,7.8792,Q,C,,958,NY,jeune adulte,7.3,ID0772
772,3.0,0.0,male,0.0,0.0,7.8958,S,,,232,,ado,8.45,ID0773
773,3.0,0.0,male,0.0,0.0,8.6625,S,,,088,,adulte,8.79,ID0774
774,3.0,0.0,male,0.0,0.0,7.8958,S,,,226,,adulte,8.27,ID0775
775,3.0,0.0,male,0.0,0.0,7.2292,C,,,686,,,7.53,ID0776
776,3.0,0.0,male,0.0,0.0,7.75,Q,,,376,NY,jeune adulte,8.48,ID0777
777,3.0,1.0,male,0.0,0.0,8.05,S,B,,482,IL,jeune adulte,7.72,ID0778
778,3.0,1.0,female,0.0,0.0,12.475,S,13,,516,NJ,jeune adulte,12.99,ID0779
779,3.0,0.0,female,0.0,0.0,7.75,Q,,,702,NY,jeune adulte,7.54,ID0780
780,3.0,1.0,female,0.0,0.0,8.05,S,,,083,NY,jeune adulte,7.88,ID0781
781,3.0,0.0,male,0.0,0.0,7.8958,C,,51.0,241,NY,jeune adulte,7.47,ID0782
782,3.0,0.0,male,0.0,0.0,7.75,Q,,,439,,senior,7.51,ID0783
783,3.0,1.0,male,0.0,0.0,7.55,S,D,,752,NY,jeune adulte,8.23,ID0784
784,3.0,0.0,male,1.0,0.0,13.9,S,,,072,CT,jeune adulte,13.32,ID0785
785,3.0,1.0,female,1.0,0.0,13.9,S,16,,072,CT,jeune adulte,13.19,ID0786
786,3.0,0.0,male,0.0,0.0,7.775,S,,,912,IL,ado,7.9,ID0787
787,3.0,0.0,male,0.0,0.0,7.775,S,,,074,AZ,ado,7.4,ID0788
788,3.0,0.0,male,0.0,0.0,6.975,S,,,061,SD,adulte,6.94,ID0789
789,3.0,0.0,male,0.0,0.0,7.225,C,,,674,,,7.71,ID0790
790,3.0,0.0,male,0.0,2.0,7.2292,C,,,675,ON,adulte,6.84,ID0791
791,3.0,0.0,male,1.0,1.0,7.2292,C,,,690,,ado,7.12,ID0792
792,3.0,0.0,male,1.0,1.0,7.2292,C,,,695,Syria,ado,7.39,ID0793
793,3.0,0.0,male,0.0,0.0,7.25,S,,,902,USA,adulte,7.32,ID0794
794,3.0,1.0,female,0.0,0.0,12.475,S,13,,516,NY,enfant,13.66,ID0795
795,3.0,0.0,male,0.0,0.0,7.225,C,,,631,,,7.49,ID0796
796,3.0,0.0,male,0.0,0.0,15.1,S,,187.0,212,,adulte,15.82,ID0797
797,3.0,0.0,male,0.0,0.0,7.75,Q,,68.0,232,NY,adulte,8.47,ID0798
798,3.0,1.0,male,0.0,0.0,7.05,S,15,,308,PA,,6.93,ID0799
799,3.0,0.0,male,0.0,0.0,7.7958,S,,,036,,ado,7.57,ID0800
800,3.0,0.0,female,0.0,0.0,7.75,Q,,,859,,,7.04,ID0801
801,3.0,0.0,male,0.0,0.0,7.75,Q,,,851,,,7.26,ID0802
802,3.0,0.0,male,0.0,0.0,6.95,Q,,,323,,,6.58,ID0803
803,3.0,0.0,male,0.0,0.0,7.8792,Q,,,910,IL,jeune adulte,7.38,ID0804
804,3.0,0.0,male,0.0,0.0,7.75,Q,,,235,Ireland,,8.14,ID0805
805,3.0,1.0,male,0.0,0.0,56.4958,S,13,,601,NY,,56.9,ID0806
806,3.0,0.0,female,2.0,2.0,34.375,S,,,608,MA,jeune adulte,35.53,ID0807
807,3.0,0.0,female,2.0,2.0,34.375,S,,,608,MA,enfant,36.58,ID0808
808,3.0,0.0,male,0.0,0.0,8.05,S,,,478,England,,7.62,ID0809
809,3.0,0.0,male,2.0,2.0,34.375,S,,,608,MA,ado,33.18,ID0810
810,3.0,0.0,male,1.0,3.0,34.375,S,,,608,MA,ado,35.81,ID0811
811,3.0,0.0,female,1.0,3.0,34.375,S,,,608,MA,adulte,33.64,ID0812
812,3.0,0.0,male,0.0,0.0,7.75,Q,,,573,NY,,7.02,ID0813
813,3.0,0.0,male,0.0,0.0,7.25,S,,,314,,,7.16,ID0814
814,3.0,0.0,male,0.0,0.0,7.7417,Q,,,864,NY,jeune adulte,8.37,ID0815
815,3.0,0.0,male,0.0,0.0,14.5,S,,,585,,,14.24,ID0816
816,3.0,0.0,male,0.0,0.0,7.8958,C,,,254,,,7.63,ID0817
817,3.0,0.0,male,0.0,0.0,8.05,S,,47.0,973,,jeune adulte,8.84,ID0818
818,3.0,1.0,female,0.0,0.0,7.7333,Q,16,,851,NY,ado,7.96,ID0819
819,3.0,1.0,female,0.0,0.0,7.75,Q,13,,677,DC,,7.54,ID0820
820,3.0,1.0,male,0.0,2.0,20.525,S,C D,,291,MI,enfant,18.89,ID0821
821,3.0,0.0,male,1.0,1.0,20.525,S,,,291,MI,jeune adulte,21.71,ID0822
822,3.0,0.0,male,0.0,0.0,7.85,S,,,263,PA,adulte,8.18,ID0823
823,3.0,1.0,female,1.0,1.0,20.525,S,C D,,291,MI,jeune adulte,22.26,ID0824
824,3.0,0.0,male,0.0,0.0,7.05,S,,,306,Portugal,adulte,6.65,ID0825
825,3.0,0.0,male,5.0,2.0,46.9,S,,,144,NY,enfant,43.29,ID0826
826,3.0,0.0,male,5.0,2.0,46.9,S,,,144,NY,enfant,49.0,ID0827
827,3.0,0.0,male,5.0,2.0,46.9,S,,,144,NY,enfant,44.12,ID0828
828,3.0,0.0,female,5.0,2.0,46.9,S,,,144,NY,enfant,43.86,ID0829
829,3.0,0.0,female,5.0,2.0,46.9,S,,,144,NY,ado,45.21,ID0830
830,3.0,0.0,male,5.0,2.0,46.9,S,,,144,NY,ado,49.87,ID0831
831,3.0,0.0,male,1.0,6.0,46.9,S,,,144,NY,adulte,47.27,ID0832
832,3.0,0.0,female,1.0,6.0,46.9,S,,,144,NY,adulte,42.64,ID0833
833,3.0,0.0,male,0.0,0.0,8.05,S,,,440,England,adulte,7.99,ID0834
834,3.0,0.0,male,0.0,0.0,8.3625,S,,,471,ND,jeune adulte,8.67,ID0835
835,3.0,0.0,male,0.0,0.0,8.05,S,,,563,,,8.11,ID0836
836,3.0,0.0,male,0.0,0.0,9.8458,S,,,534,IL,jeune adulte,9.99,ID0837
837,3.0,0.0,male,2.0,0.0,7.925,S,,98.0,276,NY,adulte,7.49,ID0838
838,3.0,0.0,male,2.0,0.0,7.925,S,,,277,NY,jeune adulte,8.48,ID0839
839,3.0,0.0,male,0.0,0.0,7.775,S,,,069,NY,jeune adulte,7.87,ID0840
840,3.0,0.0,female,0.0,0.0,8.85,S,,,236,,jeune adulte,9.23,ID0841
841,3.0,0.0,female,0.0,0.0,7.7333,Q,,,631,,ado,8.48,ID0842
842,3.0,0.0,male,1.0,0.0,19.9667,S,,,303,,,19.68,ID0843
843,3.0,0.0,male,1.0,0.0,19.9667,S,,,304,,,21.49,ID0844
844,3.0,0.0,male,1.0,0.0,15.85,S,,,279,,jeune adulte,14.29,ID0845
845,3.0,1.0,female,1.0,0.0,15.85,S,15,,279,,jeune adulte,14.37,ID0846
846,3.0,0.0,male,0.0,0.0,9.5,S,,,769,,jeune adulte,9.67,ID0847
847,3.0,0.0,male,0.0,0.0,7.2292,C,,188.0,693,,jeune adulte,6.96,ID0848
848,3.0,0.0,male,2.0,0.0,14.1083,S,,,026,,adulte,13.4,ID0849
849,3.0,0.0,male,1.0,0.0,7.8542,S,,,025,,jeune adulte,7.51,ID0850
850,3.0,0.0,male,0.0,0.0,7.8542,S,,69.0,029,,jeune adulte,7.57,ID0851
851,3.0,1.0,female,1.0,0.0,14.1083,S,11,,026,,adulte,14.75,ID0852
852,3.0,0.0,female,0.0,0.0,7.55,S,,,609,,,7.65,ID0853
853,3.0,0.0,male,0.0,0.0,7.25,S,B,,887,,jeune adulte,7.67,ID0854
854,3.0,0.0,male,0.0,0.0,6.8583,Q,,,140,,,7.31,ID0855
855,3.0,0.0,male,0.0,0.0,18.7875,C,,,699,,enfant,20.08,ID0856
856,3.0,1.0,female,0.0,0.0,7.75,Q,16,,375,,,7.62,ID0857
857,3.0,1.0,male,0.0,0.0,6.975,S,15,,089,,jeune adulte,6.87,ID0858
858,3.0,1.0,male,0.0,0.0,56.4958,S,C,,601,,,61.31,ID0859
859,3.0,0.0,female,0.0,0.0,6.75,Q,,,226,,ado,6.97,ID0860
860,3.0,1.0,female,0.0,0.0,7.925,S,,,282,,jeune adulte,7.26,ID0861
861,3.0,0.0,female,0.0,0.0,7.925,S,,,290,,jeune adulte,7.99,ID0862
862,3.0,1.0,female,0.0,0.0,8.9625,S,C,,548,,jeune adulte,8.7,ID0863
863,3.0,0.0,male,0.0,0.0,7.8958,S,,306.0,243,,jeune adulte,8.67,ID0864
864,3.0,0.0,female,0.0,0.0,7.775,S,,,086,,jeune adulte,7.02,ID0865
865,3.0,0.0,female,0.0,0.0,7.75,Q,,,649,,,7.92,ID0866
